date,hour,employee_id,employee_name,hours_worked,customer_traffic,transactions,sales_revenue,sales_target,product_category,units_sold,accessory_sales,customer_rating,wait_time_minutes
2026-02-03,15,E001,Ava,1,10,3,777.34,450.0,Services,3,0,4.2,4.1
2026-02-03,15,E006,Arjun,1,13,5,990.44,450.0,Internet,6,2,4.0,5.4
2026-02-03,16,E006,Arjun,1,8,2,394.74,303.75,Internet,4,0,4.2,6.2
2026-02-03,16,E004,Liam,1,7,3,661.03,303.75,Internet,7,1,4.1,4.3
2026-02-03,16,E001,Ava,1,2,1,196.45,303.75,Internet,2,0,4.8,3.5
2026-02-03,16,E002,Noah,1,8,2,515.75,303.75,Services,5,1,4.2,2.3
2026-02-03,17,E006,Arjun,1,8,3,567.51,303.75,Accessories,7,1,4.1,5.9
2026-02-03,17,E001,Ava,1,8,3,656.57,303.75,Mobile,7,1,4.2,5.2
2026-02-03,17,E002,Noah,1,7,2,415.96,303.75,Internet,6,0,4.0,6.3
2026-02-03,17,E003,Mia,1,6,3,343.81,303.75,Accessories,7,1,3.9,4.3
2026-02-04,9,E005,Zara,1,6,3,638.62,225.0,Internet,5,2,4.2,4.5
2026-02-04,9,E006,Arjun,1,4,1,185.83,225.0,Internet,5,0,4.2,2.9
2026-02-04,9,E002,Noah,1,3,1,208.48,225.0,Internet,2,0,4.5,5.0
2026-02-04,9,E003,Mia,1,4,1,140.93,225.0,Services,5,0,4.4,3.1
2026-02-04,10,E001,Ava,1,7,3,686.19,450.0,Accessories,7,1,4.3,3.8
2026-02-04,10,E003,Mia,1,5,1,223.09,450.0,Mobile,1,0,4.5,3.1
2026-02-04,11,E002,Noah,1,8,2,475.29,450.0,Accessories,6,0,4.1,3.4
2026-02-04,11,E005,Zara,1,7,1,136.77,450.0,Services,2,0,4.0,4.7
2026-02-04,12,E006,Arjun,1,11,4,526.48,607.5,Accessories,5,1,4.1,5.2
2026-02-04,12,E005,Zara,1,10,3,429.52,607.5,Accessories,4,1,4.1,4.0
2026-02-04,13,E004,Liam,1,7,4,1052.6,405.0,Internet,6,2,4.1,4.4
2026-02-04,13,E005,Zara,1,8,3,596.34,405.0,Mobile,3,0,4.8,4.2
2026-02-04,13,E002,Noah,1,10,3,363.09,405.0,Mobile,6,1,4.0,4.7
2026-02-04,14,E001,Ava,1,6,2,381.75,300.0,Mobile,4,0,4.3,2.0
2026-02-04,14,E005,Zara,1,1,0,0.0,300.0,Internet,4,0,4.4,4.3
2026-02-04,14,E002,Noah,1,1,0,0.0,300.0,Mobile,2,0,4.0,4.3
2026-02-04,15,E003,Mia,1,7,2,345.28,300.0,Mobile,4,1,4.5,3.7
2026-02-04,15,E004,Liam,1,7,4,656.58,300.0,Accessories,7,0,4.1,5.9
2026-02-04,15,E006,Arjun,1,7,2,474.46,300.0,Internet,4,0,4.1,4.0
2026-02-04,16,E001,Ava,1,9,4,873.02,405.0,Accessories,6,1,4.3,5.9
2026-02-04,16,E004,Liam,1,7,3,741.89,405.0,Accessories,6,0,4.5,3.9
2026-02-04,16,E006,Arjun,1,10,3,733.75,405.0,Internet,4,1,4.1,5.3
2026-02-04,17,E002,Noah,1,2,0,0.0,303.75,Services,2,0,4.4,1.9
2026-02-04,17,E004,Liam,1,2,1,311.67,303.75,Internet,1,0,4.3,3.6
2026-02-04,17,E003,Mia,1,6,2,285.93,303.75,Services,2,0,4.1,4.4
2026-02-04,17,E001,Ava,1,5,2,483.27,303.75,Accessories,6,0,4.4,3.6
2026-02-05,9,E002,Noah,1,6,2,296.12,300.0,Internet,3,0,3.9,5.4
2026-02-05,9,E004,Liam,1,7,3,1118.42,300.0,Mobile,4,1,4.1,5.3
2026-02-05,9,E001,Ava,1,6,2,511.66,300.0,Services,3,0,4.3,4.0
2026-02-05,10,E003,Mia,1,3,1,169.78,300.0,Accessories,1,0,4.1,5.8
2026-02-05,10,E006,Arjun,1,5,2,462.54,300.0,Mobile,3,0,4.0,3.7
2026-02-05,10,E005,Zara,1,5,2,430.43,300.0,Accessories,6,1,4.4,4.8
2026-02-05,11,E003,Mia,1,2,0,0.0,225.0,Internet,0,0,4.1,3.8
2026-02-05,11,E002,Noah,1,4,2,633.56,225.0,Internet,6,0,4.0,5.5
2026-02-05,11,E006,Arjun,1,1,0,0.0,225.0,Accessories,1,0,4.2,3.0
2026-02-05,11,E001,Ava,1,5,1,185.35,225.0,Mobile,1,0,3.8,1.3
2026-02-05,12,E005,Zara,1,10,3,834.61,607.5,Mobile,4,1,3.8,5.6
2026-02-05,12,E003,Mia,1,12,5,1445.31,607.5,Internet,8,2,4.5,3.9
2026-02-05,13,E005,Zara,1,13,6,858.25,607.5,Internet,9,3,4.0,5.3
2026-02-05,13,E001,Ava,1,12,5,1193.5,607.5,Accessories,9,1,4.2,6.1
2026-02-05,14,E003,Mia,1,8,2,480.55,450.0,Accessories,2,1,3.8,3.5
2026-02-05,14,E001,Ava,1,6,3,758.87,450.0,Accessories,7,1,4.5,6.5
2026-02-05,15,E003,Mia,1,8,3,497.35,450.0,Mobile,5,2,4.2,1.5
2026-02-05,15,E002,Noah,1,8,2,499.95,450.0,Accessories,6,1,4.3,4.4
2026-02-05,16,E005,Zara,1,11,5,1010.85,607.5,Internet,8,1,4.3,4.0
2026-02-05,16,E004,Liam,1,11,5,1346.09,607.5,Internet,6,2,4.1,5.8
2026-02-05,17,E001,Ava,1,10,4,912.19,607.5,Mobile,7,1,4.2,3.7
2026-02-05,17,E002,Noah,1,11,4,1248.33,607.5,Mobile,4,1,4.1,5.9
2026-02-06,9,E001,Ava,1,6,2,400.46,450.0,Accessories,5,1,4.6,3.6
2026-02-06,9,E005,Zara,1,5,1,237.75,450.0,Mobile,1,0,4.5,4.2
2026-02-06,10,E001,Ava,1,5,2,608.71,300.0,Accessories,2,0,4.4,3.4
2026-02-06,10,E005,Zara,1,6,3,373.35,300.0,Accessories,3,1,4.3,5.9
2026-02-06,10,E004,Liam,1,5,1,269.42,300.0,Mobile,1,0,4.1,4.6
2026-02-06,11,E003,Mia,1,3,0,0.0,225.0,Accessories,2,0,4.8,3.2
2026-02-06,11,E005,Zara,1,5,1,301.56,225.0,Internet,1,0,4.8,2.9
2026-02-06,11,E002,Noah,1,1,0,0.0,225.0,Accessories,3,0,4.4,4.8
2026-02-06,11,E006,Arjun,1,4,1,275.37,225.0,Services,3,0,3.8,5.3
2026-02-06,12,E006,Arjun,1,8,3,434.52,303.75,Services,6,1,4.3,3.9
2026-02-06,12,E003,Mia,1,5,1,193.95,303.75,Mobile,2,0,4.2,4.4
2026-02-06,12,E002,Noah,1,5,2,455.5,303.75,Internet,4,0,4.4,4.8
2026-02-06,12,E005,Zara,1,4,1,239.48,303.75,Internet,5,0,4.1,5.1
2026-02-06,13,E006,Arjun,1,6,3,700.38,303.75,Services,5,0,4.3,5.5
2026-02-06,13,E002,Noah,1,8,2,523.0,303.75,Services,2,0,4.7,4.5
2026-02-06,13,E004,Liam,1,6,2,476.41,303.75,Services,3,1,4.0,4.0
2026-02-06,13,E003,Mia,1,6,1,204.5,303.75,Internet,1,0,4.3,4.1
2026-02-06,14,E002,Noah,1,2,0,0.0,225.0,Internet,4,0,4.2,3.1
2026-02-06,14,E001,Ava,1,2,0,0.0,225.0,Mobile,3,0,4.3,4.4
2026-02-06,14,E004,Liam,1,4,1,208.23,225.0,Services,1,0,4.1,2.3
2026-02-06,14,E006,Arjun,1,4,1,180.8,225.0,Mobile,3,0,4.3,4.0
2026-02-06,15,E001,Ava,1,6,2,464.55,300.0,Internet,3,1,4.0,3.9
2026-02-06,15,E002,Noah,1,4,1,191.88,300.0,Mobile,5,0,4.3,7.1
2026-02-06,15,E003,Mia,1,4,1,331.15,300.0,Internet,1,0,3.6,3.9
2026-02-06,16,E002,Noah,1,8,2,519.54,405.0,Services,2,1,4.1,4.5
2026-02-06,16,E001,Ava,1,4,1,241.72,405.0,Internet,4,0,3.8,4.6
2026-02-06,16,E003,Mia,1,4,2,287.39,405.0,Accessories,3,1,4.6,6.1
2026-02-06,17,E003,Mia,1,7,3,694.83,405.0,Internet,6,1,4.1,6.1
2026-02-06,17,E005,Zara,1,2,0,0.0,405.0,Mobile,2,0,4.6,4.6
2026-02-06,17,E004,Liam,1,6,1,210.41,405.0,Accessories,2,0,4.3,5.0
2026-02-07,9,E004,Liam,1,5,2,301.58,281.25,Accessories,3,1,4.1,5.4
2026-02-07,9,E003,Mia,1,6,2,572.9,281.25,Accessories,3,0,4.0,2.0
2026-02-07,9,E006,Arjun,1,5,1,269.37,281.25,Mobile,5,0,3.5,6.7
2026-02-07,9,E002,Noah,1,3,0,0.0,281.25,Internet,4,0,4.4,3.2
2026-02-07,10,E004,Liam,1,6,1,173.99,281.25,Mobile,5,0,4.1,5.0
2026-02-07,10,E001,Ava,1,4,2,296.69,281.25,Services,5,0,4.5,3.5
2026-02-07,10,E002,Noah,1,5,2,511.19,281.25,Accessories,6,0,3.8,4.8
2026-02-07,10,E006,Arjun,1,5,0,0.0,281.25,Services,3,0,3.8,4.7
2026-02-07,11,E006,Arjun,1,12,4,1150.21,562.5,Services,4,1,4.3,5.2
2026-02-07,11,E004,Liam,1,12,4,757.52,562.5,Accessories,4,1,4.4,4.5
2026-02-07,12,E002,Noah,1,15,5,580.59,759.38,Mobile,8,2,4.1,5.3
2026-02-07,12,E003,Mia,1,12,2,333.01,759.38,Accessories,3,0,3.9,5.0
2026-02-07,13,E006,Arjun,1,4,2,264.8,379.69,Services,5,1,4.5,6.7
2026-02-07,13,E003,Mia,1,6,3,1024.26,379.69,Mobile,4,1,4.0,4.1
2026-02-07,13,E001,Ava,1,4,1,359.95,379.69,Internet,4,0,3.9,4.5
2026-02-07,13,E004,Liam,1,4,2,562.0,379.69,Accessories,2,0,4.1,4.0
2026-02-07,14,E001,Ava,1,5,2,290.86,281.25,Internet,4,0,4.4,3.9
2026-02-07,14,E004,Liam,1,7,2,398.67,281.25,Services,5,0,3.8,5.3
2026-02-07,14,E005,Zara,1,4,1,320.59,281.25,Mobile,1,0,4.3,3.3
2026-02-07,14,E002,Noah,1,5,1,172.22,281.25,Services,4,0,4.1,3.2
2026-02-07,15,E003,Mia,1,3,1,141.33,281.25,Services,1,0,4.3,3.1
2026-02-07,15,E004,Liam,1,1,0,0.0,281.25,Accessories,0,0,4.4,1.9
2026-02-07,15,E002,Noah,1,2,0,0.0,281.25,Mobile,3,0,4.1,6.4
2026-02-07,15,E001,Ava,1,4,1,138.63,281.25,Services,5,0,4.3,5.3
2026-02-07,16,E005,Zara,1,17,9,2311.6,759.38,Internet,13,4,4.4,4.5
2026-02-07,16,E004,Liam,1,16,5,1187.61,759.38,Mobile,6,2,4.2,8.1
2026-02-07,17,E003,Mia,1,4,1,233.32,379.69,Mobile,4,0,4.1,4.3
2026-02-07,17,E005,Zara,1,5,2,388.72,379.69,Internet,4,0,4.3,1
2026-02-07,17,E002,Noah,1,5,1,200.89,379.69,Internet,4,0,4.1,3.7
2026-02-07,17,E004,Liam,1,4,1,187.43,379.69,Accessories,4,0,4.3,4.0
2026-02-08,9,E001,Ava,1,10,4,955.4,562.5,Mobile,7,2,4.0,4.4
2026-02-08,9,E006,Arjun,1,12,5,1328.11,562.5,Accessories,7,2,4.2,4.7
2026-02-08,10,E006,Arjun,1,6,4,734.36,281.25,Accessories,7,3,4.2,4.2
2026-02-08,10,E005,Zara,1,7,2,443.34,281.25,Internet,6,1,4.3,4.3
2026-02-08,10,E001,Ava,1,7,3,646.61,281.25,Services,3,1,4.1,5.1
2026-02-08,10,E004,Liam,1,6,2,378.4,281.25,Services,5,1,4.0,2.6
2026-02-08,11,E003,Mia,1,11,6,1088.41,562.5,Internet,6,3,4.4,2.2
2026-02-08,11,E002,Noah,1,9,4,767.1,562.5,Mobile,7,1,3.7,5.2
2026-02-08,12,E003,Mia,1,5,2,445.02,379.69,Accessories,6,0,4.5,3.0
2026-02-08,12,E006,Arjun,1,6,2,462.24,379.69,Accessories,3,0,4.6,3.2
2026-02-08,12,E001,Ava,1,7,3,743.31,379.69,Services,3,1,4.2,5.4
2026-02-08,12,E002,Noah,1,5,1,212.22,379.69,Accessories,3,0,4.1,4.8
2026-02-08,13,E005,Zara,1,7,2,388.91,379.69,Mobile,5,0,4.4,5.2
2026-02-08,13,E001,Ava,1,7,2,463.62,379.69,Mobile,6,0,4.2,3.6
2026-02-08,13,E004,Liam,1,8,3,721.23,379.69,Mobile,7,2,4.6,3.5
2026-02-08,13,E003,Mia,1,8,2,458.93,379.69,Services,5,1,4.6,4.2
2026-02-08,14,E005,Zara,1,10,3,1082.58,375.0,Accessories,6,2,4.1,5.5
2026-02-08,14,E001,Ava,1,9,3,680.11,375.0,Services,4,0,3.9,7.1
2026-02-08,14,E004,Liam,1,11,4,933.4,375.0,Mobile,6,2,4.2,4.8
2026-02-08,15,E001,Ava,1,13,6,1393.98,562.5,Internet,10,4,4.5,3.8
2026-02-08,15,E003,Mia,1,10,3,590.59,562.5,Services,7,2,4.4,5.8
2026-02-08,16,E001,Ava,1,5,2,383.89,379.69,Mobile,5,0,4.0,6.5
2026-02-08,16,E005,Zara,1,8,2,586.74,379.69,Mobile,3,1,4.0,4.4
2026-02-08,16,E002,Noah,1,8,3,687.43,379.69,Internet,6,2,4.1,6.2
2026-02-08,16,E003,Mia,1,7,3,372.87,379.69,Services,7,2,4.0,4.5
2026-02-08,17,E002,Noah,1,10,4,731.47,759.38,Internet,7,2,4.2,3.5
2026-02-08,17,E006,Arjun,1,14,6,943.52,759.38,Mobile,10,3,4.6,2.9
2026-02-09,9,E001,Ava,1,12,5,891.26,450.0,Internet,7,1,4.0,4.3
2026-02-09,9,E004,Liam,1,11,5,1313.52,450.0,Mobile,9,2,4.3,4.3
2026-02-09,10,E002,Noah,1,2,0,0.0,300.0,Mobile,4,0,4.3,3.4
2026-02-09,10,E003,Mia,1,2,0,0.0,300.0,Accessories,0,0,4.2,4.3
2026-02-09,10,E006,Arjun,1,6,2,571.4,300.0,Accessories,5,0,4.4,5.5
2026-02-09,11,E003,Mia,1,7,2,332.8,450.0,Services,2,0,4.3,2.6
2026-02-09,11,E006,Arjun,1,7,1,197.23,450.0,Mobile,1,0,4.1,3.8
2026-02-09,12,E004,Liam,1,7,3,850.27,303.75,Services,3,1,4.5,5.2
2026-02-09,12,E006,Arjun,1,6,2,331.04,303.75,Internet,2,1,4.1,1.1
2026-02-09,12,E003,Mia,1,6,2,449.56,303.75,Accessories,4,1,4.0,4.8
2026-02-09,12,E001,Ava,1,8,3,621.84,303.75,Accessories,6,1,4.5,2.2
2026-02-09,13,E005,Zara,1,2,0,0.0,303.75,Internet,0,0,4.4,3.4
2026-02-09,13,E004,Liam,1,5,2,270.06,303.75,Services,5,0,4.3,3.2
2026-02-09,13,E001,Ava,1,4,1,100.78,303.75,Internet,5,0,4.6,1.2
2026-02-09,13,E002,Noah,1,5,2,503.53,303.75,Accessories,5,1,4.3,3.3
2026-02-09,14,E001,Ava,1,7,2,350.55,225.0,Accessories,5,1,4.3,7.1
2026-02-09,14,E004,Liam,1,6,1,152.97,225.0,Services,3,0,4.3,4.9
2026-02-09,14,E005,Zara,1,6,2,389.67,225.0,Mobile,4,0,4.0,3.8
2026-02-09,14,E003,Mia,1,7,2,522.14,225.0,Internet,4,1,4.4,1
2026-02-09,15,E006,Arjun,1,11,2,521.94,450.0,Services,4,0,4.3,4.3
2026-02-09,15,E002,Noah,1,8,4,979.68,450.0,Accessories,6,2,4.2,5.9
2026-02-09,16,E002,Noah,1,6,2,388.7,303.75,Services,5,1,3.8,5.3
2026-02-09,16,E006,Arjun,1,9,4,992.68,303.75,Accessories,6,2,4.0,4.0
2026-02-09,16,E003,Mia,1,5,2,397.97,303.75,Internet,6,0,4.2,4.6
2026-02-09,16,E001,Ava,1,6,2,358.17,303.75,Accessories,3,1,4.5,3.2
2026-02-09,17,E004,Liam,1,16,4,926.45,607.5,Mobile,8,1,4.1,6.5
2026-02-09,17,E001,Ava,1,15,6,1164.62,607.5,Mobile,8,4,4.2,7.4
2026-02-10,9,E002,Noah,1,5,1,223.66,225.0,Mobile,2,0,3.8,5.8
2026-02-10,9,E005,Zara,1,9,4,551.02,225.0,Mobile,5,1,4.1,5.7
2026-02-10,9,E006,Arjun,1,4,1,219.78,225.0,Services,5,0,4.3,4.2
2026-02-10,9,E003,Mia,1,5,1,213.58,225.0,Services,2,0,4.2,1.9
2026-02-10,10,E002,Noah,1,5,2,561.26,300.0,Services,3,0,3.9,4.3
2026-02-10,10,E001,Ava,1,5,2,538.63,300.0,Mobile,4,1,3.8,5.3
2026-02-10,10,E006,Arjun,1,8,2,465.26,300.0,Mobile,3,0,4.4,2.9
2026-02-10,11,E006,Arjun,1,4,1,181.9,225.0,Internet,2,0,4.1,3.7
2026-02-10,11,E005,Zara,1,2,1,159.07,225.0,Accessories,5,0,4.6,3.8
2026-02-10,11,E004,Liam,1,5,1,151.22,225.0,Accessories,4,0,4.0,4.1
2026-02-10,11,E001,Ava,1,4,1,243.66,225.0,Accessories,4,0,4.5,2.7
2026-02-10,12,E006,Arjun,1,12,4,482.92,607.5,Mobile,4,0,4.3,4.8
2026-02-10,12,E003,Mia,1,13,4,617.01,607.5,Internet,7,1,4.5,6.1
2026-02-10,13,E004,Liam,1,9,3,577.39,303.75,Mobile,3,1,4.5,3.3
2026-02-10,13,E006,Arjun,1,8,3,579.12,303.75,Accessories,7,1,4.4,3.4
2026-02-10,13,E001,Ava,1,9,3,898.45,303.75,Mobile,6,2,4.0,4.8
2026-02-10,13,E005,Zara,1,5,1,238.85,303.75,Mobile,1,0,3.8,6.6
2026-02-10,14,E002,Noah,1,7,3,721.1,300.0,Mobile,5,1,4.2,3.1
2026-02-10,14,E005,Zara,1,6,1,238.88,300.0,Mobile,1,0,4.4,5.3
2026-02-10,14,E004,Liam,1,7,3,511.15,300.0,Services,4,2,4.1,3.7
2026-02-10,15,E003,Mia,1,8,3,860.93,225.0,Mobile,7,1,4.1,2.0
2026-02-10,15,E001,Ava,1,4,0,0.0,225.0,Internet,2,0,4.2,5.5
2026-02-10,15,E002,Noah,1,4,2,508.73,225.0,Internet,4,1,3.9,5.4
2026-02-10,15,E004,Liam,1,3,0,0.0,225.0,Mobile,4,0,3.8,3.7
2026-02-10,16,E005,Zara,1,8,3,507.69,405.0,Internet,4,1,4.2,4.8
2026-02-10,16,E006,Arjun,1,6,2,349.45,405.0,Internet,3,0,4.5,6.7
2026-02-10,16,E001,Ava,1,8,1,186.74,405.0,Internet,1,0,4.2,6.5
2026-02-10,17,E001,Ava,1,10,5,1306.81,607.5,Internet,7,2,4.7,3.5
2026-02-10,17,E004,Liam,1,10,5,1115.35,607.5,Internet,9,2,4.1,7.0
2026-02-11,9,E001,Ava,1,9,4,1036.43,450.0,Mobile,5,3,4.3,5.0
2026-02-11,9,E006,Arjun,1,9,3,575.23,450.0,Internet,7,0,3.8,4.1
2026-02-11,10,E005,Zara,1,5,1,202.71,300.0,Services,5,0,4.3,6.4
2026-02-11,10,E003,Mia,1,4,1,307.79,300.0,Internet,2,0,4.0,6.4
2026-02-11,10,E002,Noah,1,4,1,219.0,300.0,Services,4,0,4.3,3.4
2026-02-11,11,E004,Liam,1,3,1,284.19,225.0,Internet,4,0,4.5,3.0
2026-02-11,11,E003,Mia,1,5,2,387.29,225.0,Accessories,4,0,4.3,4.1
2026-02-11,11,E001,Ava,1,1,0,0.0,225.0,Services,4,0,4.2,5.9
2026-02-11,11,E006,Arjun,1,6,1,292.8,225.0,Accessories,1,0,4.8,3.1
2026-02-11,12,E004,Liam,1,6,2,501.06,303.75,Internet,2,0,4.2,4.0
2026-02-11,12,E006,Arjun,1,4,1,164.35,303.75,Accessories,5,0,4.1,3.2
2026-02-11,12,E003,Mia,1,5,1,187.94,303.75,Services,5,0,4.5,3.7
2026-02-11,12,E001,Ava,1,2,0,0.0,303.75,Internet,3,0,4.6,3.0
2026-02-11,13,E003,Mia,1,10,2,333.5,607.5,Services,5,0,4.0,5.0
2026-02-11,13,E005,Zara,1,10,5,1280.2,607.5,Services,5,1,4.0,6.2
2026-02-11,14,E003,Mia,1,8,2,439.59,225.0,Mobile,4,1,4.4,3.7
2026-02-11,14,E001,Ava,1,4,2,475.74,225.0,Services,6,0,4.5,4.2
2026-02-11,14,E002,Noah,1,5,2,414.92,225.0,Accessories,6,1,4.1,4.0
2026-02-11,14,E005,Zara,1,5,0,0.0,225.0,Internet,4,0,4.4,3.1
2026-02-11,15,E002,Noah,1,4,1,260.16,225.0,Mobile,2,0,4.2,4.4
2026-02-11,15,E003,Mia,1,9,3,105,225.0,Mobile,7,1,4.2,2.2
2026-02-11,15,E005,Zara,1,4,1,159.7,225.0,Accessories,5,0,4.7,3.6
2026-02-11,15,E001,Ava,1,5,1,255.91,225.0,Internet,2,0,4.4,1
2026-02-11,16,E006,Arjun,1,9,4,1025.07,405.0,Internet,7,2,3.9,5.0
2026-02-11,16,E004,Liam,1,7,3,574.34,405.0,Accessories,6,1,4.0,3.6
2026-02-11,16,E003,Mia,1,6,2,310.52,405.0,Internet,3,1,3.9,5.2
2026-02-11,17,E001,Ava,1,4,1,195.11,405.0,Internet,1,0,4.6,3.0
2026-02-11,17,E002,Noah,1,6,2,416.29,405.0,Services,6,1,4.0,5.2
2026-02-11,17,E006,Arjun,1,5,1,196.58,405.0,Mobile,3,0,3.6,5.3
2026-02-12,9,E006,Arjun,1,7,2,296.97,450.0,Internet,5,0,4.2,2.5
2026-02-12,9,E003,Mia,1,4,1,137.6,450.0,Accessories,5,0,3.9,5.2
2026-02-12,10,E004,Liam,1,3,1,201.55,300.0,Services,3,0,4.2,5.4
2026-02-12,10,E002,Noah,1,4,2,432.5,300.0,Internet,2,1,4.4,1.0
2026-02-12,10,E003,Mia,1,1,0,0.0,300.0,Accessories,4,0,4.4,3.6
2026-02-12,11,E003,Mia,1,10,5,1017.66,450.0,Internet,6,2,4.3,5.2
2026-02-12,11,E006,Arjun,1,11,4,1105.43,450.0,Internet,5,0,4.2,4.3
2026-02-12,12,E005,Zara,1,4,1,202.62,405.0,Internet,1,0,4.0,5.1
2026-02-12,12,E004,Liam,1,8,4,824.48,405.0,Internet,4,3,3.8,5.2
2026-02-12,12,E006,Arjun,1,7,2,331.66,405.0,Mobile,6,1,4.5,4.5
2026-02-12,13,E001,Ava,1,9,4,1001.46,405.0,Internet,4,1,3.8,3.4
2026-02-12,13,E005,Zara,1,7,2,343.45,405.0,Internet,3,0,4.4,5.3
2026-02-12,13,E003,Mia,1,9,5,1566.84,405.0,Internet,6,1,4.5,4.1
2026-02-12,14,E002,Noah,1,4,2,284.53,225.0,Internet,5,1,4.8,3.1
2026-02-12,14,E001,Ava,1,4,2,304.53,225.0,Services,5,1,4.4,3.1
2026-02-12,14,E004,Liam,1,4,1,324.06,225.0,Services,3,0,4.1,3.4
2026-02-12,14,E003,Mia,1,5,2,501.8,225.0,Internet,4,1,4.5,3.3
2026-02-12,15,E005,Zara,1,4,1,217.86,300.0,Accessories,2,0,4.1,4.3
2026-02-12,15,E004,Liam,1,5,2,327.8,300.0,Internet,5,0,4.4,5.0
2026-02-12,15,E002,Noah,1,6,1,295.85,300.0,Internet,3,0,4.7,4.6
2026-02-12,16,E005,Zara,1,5,1,176.68,303.75,Accessories,1,0,4.3,5.8
2026-02-12,16,E003,Mia,1,6,1,172.59,303.75,Services,3,0,4.8,3.0
2026-02-12,16,E002,Noah,1,5,2,358.73,303.75,Internet,3,1,4.4,3.8
2026-02-12,16,E006,Arjun,1,6,2,679.14,303.75,Accessories,2,1,4.2,4.6
2026-02-12,17,E001,Ava,1,10,4,922.64,405.0,Mobile,7,1,4.3,3.5
2026-02-12,17,E002,Noah,1,6,3,720.44,405.0,Internet,6,0,3.9,4.5
2026-02-12,17,E005,Zara,1,9,4,518.24,405.0,Accessories,6,2,3.7,6.0
2026-02-13,9,E004,Liam,1,6,3,495.3,300.0,Accessories,3,1,4.0,4.5
2026-02-13,9,E002,Noah,1,7,3,518.36,300.0,Accessories,4,1,4.1,6.3
2026-02-13,9,E001,Ava,1,6,1,140.99,300.0,Mobile,1,0,4.2,4.8
2026-02-13,10,E003,Mia,1,5,2,526.92,225.0,Services,5,1,4.3,6.1
2026-02-13,10,E006,Arjun,1,6,1,194.58,225.0,Accessories,2,0,4.3,2.8
2026-02-13,10,E002,Noah,1,5,1,182.2,225.0,Services,1,0,4.4,2.5
2026-02-13,10,E005,Zara,1,7,2,393.07,225.0,Mobile,3,0,4.0,3.7
2026-02-13,11,E004,Liam,1,9,3,531.96,450.0,Mobile,3,0,4.6,2.1
2026-02-13,11,E002,Noah,1,11,3,488.76,450.0,Accessories,4,1,4.0,4.1
2026-02-13,12,E004,Liam,1,10,2,407.17,607.5,Internet,4,1,4.2,6.3
2026-02-13,12,E003,Mia,1,12,5,409.28,607.5,Accessories,7,2,4.4,5.3
2026-02-13,13,E002,Noah,1,13,5,745.81,607.5,Mobile,7,2,4.2,6.3
2026-02-13,13,E005,Zara,1,14,6,1118.82,607.5,Mobile,8,1,4.0,4.6
2026-02-13,14,E006,Arjun,1,4,1,225.86,300.0,Services,4,0,4.1,4.9
2026-02-13,14,E005,Zara,1,6,3,545.06,300.0,Accessories,4,0,4.5,5.1
2026-02-13,14,E002,Noah,1,5,2,513.53,300.0,Accessories,5,0,4.2,5.0
2026-02-13,15,E005,Zara,1,4,1,236.51,225.0,Accessories,5,0,4.3,6.3
2026-02-13,15,E004,Liam,1,5,3,835.01,225.0,Accessories,4,1,4.5,2.0
2026-02-13,15,E002,Noah,1,2,1,213.19,225.0,Accessories,4,0,3.9,4.8
2026-02-13,15,E001,Ava,1,5,1,188.16,225.0,Internet,2,0,4.0,5.7
2026-02-13,16,E006,Arjun,1,7,2,378.14,405.0,Accessories,4,0,3.7,6.4
2026-02-13,16,E003,Mia,1,8,2,70,405.0,Mobile,3,0,4.5,3.3
2026-02-13,16,E001,Ava,1,11,4,1036.27,405.0,Accessories,5,0,4.3,4.6
2026-02-13,17,E005,Zara,1,13,6,1315.34,607.5,Accessories,9,2,4.0,7.7
2026-02-13,17,E003,Mia,1,11,2,517.54,607.5,Services,5,1,4.1,3.7
2026-02-14,9,E006,Arjun,1,3,1,190.35,281.25,Mobile,2,0,4.5,2.1
2026-02-14,9,E005,Zara,1,5,2,474.05,281.25,Internet,2,0,4.0,4.6
2026-02-14,9,E001,Ava,1,3,0,0.0,281.25,Accessories,2,0,4.5,5.5
2026-02-14,9,E004,Liam,1,8,1,196.61,281.25,Internet,4,0,4.2,3.7
2026-02-14,10,E003,Mia,1,4,2,461.58,281.25,Mobile,6,0,4.0,2.7
2026-02-14,10,E001,Ava,1,5,2,511.06,281.25,Mobile,2,1,4.0,5.1
2026-02-14,10,E002,Noah,1,6,2,462.62,281.25,Mobile,4,1,4.0,6.2
2026-02-14,10,E004,Liam,1,6,3,861.07,281.25,Internet,4,1,3.9,5.1
2026-02-14,11,E006,Arjun,1,2,0,0.0,281.25,Internet,3,0,4.3,5.2
2026-02-14,11,E002,Noah,1,6,2,408.93,281.25,Accessories,5,0,4.4,2.1
2026-02-14,11,E003,Mia,1,3,0,0.0,281.25,Internet,1,0,4.5,2.0
2026-02-14,11,E001,Ava,1,1,0,0.0,281.25,Accessories,2,0,4.0,3.2
2026-02-14,12,E002,Noah,1,13,6,1292.07,506.25,Services,7,2,4.3,4.4
2026-02-14,12,E004,Liam,1,10,2,397.29,506.25,Accessories,4,1,4.4,5.9
2026-02-14,12,E003,Mia,1,12,3,934.85,506.25,Internet,4,2,4.4,4.9
2026-02-14,13,E004,Liam,1,5,1,271.63,379.69,Services,3,0,4.1,3.4
2026-02-14,13,E005,Zara,1,6,3,831.03,379.69,Services,7,0,4.1,3.1
